resultat image
stef-02.pgm 11.2654
stef-03.pgm 10.9777
stef-04.pgm 11.3261
stef-05.pgm 11.5359
stef-06.pgm 11.1697
stef-07.pgm 11.3606
stef-08.pgm 11.0044
stef-09.pgm 0.0827606
stef-10.pgm 10.3873
stef-11.pgm 10.5456
stef-12.pgm 9.57837
stef-13.pgm 9.61272
stef-14.pgm 9.79646
stef-20.pgm 10.1207
teddy-01.pgm 6.68097
teddy-02.pgm 6.75885
teddy-03.pgm 6.87521
teddy-04.pgm 6.6248
teddy-05.pgm 6.78956
teddy-06.pgm 6.84488
teddy-07.pgm 6.76787
teddy-08.pgm 6.85836
teddy-09.pgm 6.70994
teddy-10.pgm 6.78449
teddy-11.pgm 6.75029
teddy-12.pgm 6.85186
teddy-13.pgm 6.99592
teddy-14.pgm 6.87366
teddy-20.pgm 7.31879
tree-10.pgm 6.7732
tree-11.pgm 8.76137
tree-12.pgm 6.77163
tree-13.pgm 6.79872
tree-14.pgm 7.5757
tree-1.pgm 7.07121
tree-20.pgm 8.39413
tree-2.pgm 8.64321
tree-3.pgm 7.52806
tree-4.pgm 11.1956
tree-5.pgm 6.83161
tree-6.pgm 10.449
tree-7.pgm 8.147
tree-8.pgm 9.1782
tree-9.pgm 9.46756
truck-01.pgm 5.89422
truck-02.pgm 5.83189
truck-03.pgm 5.81643
truck-04.pgm 5.54745
truck-05.pgm 5.57483
truck-06.pgm 5.87888
truck-07.pgm 5.9368
truck-08.pgm 5.53875
truck-09.pgm 5.98418
truck-10.pgm 5.55675
truck-11.pgm 5.81753
truck-12.pgm 5.62181
truck-13.pgm 5.86074
truck-14.pgm 5.85469
truck-20.pgm 5.90831
turtle-10.pgm 7.32049
turtle-11.pgm 8.69449
turtle-12.pgm 8.33854
turtle-13.pgm 8.63214
turtle-14.pgm 6.86461
turtle-1.pgm 7.43743
turtle-20.pgm 6.26246
turtle-2.pgm 8.33609
turtle-3.pgm 9.83322
turtle-4.pgm 6.77659
turtle-5.pgm 7.80319
turtle-6.pgm 9.24565
turtle-7.pgm 6.89067
turtle-8.pgm 7.94403
turtle-9.pgm 7.90471
watch-10.pgm 6.95699
watch-11.pgm 6.94677
watch-12.pgm 6.25475
watch-13.pgm 6.67709
watch-14.pgm 7.61619
watch-1.pgm 6.91591
watch-20.pgm 8.3565
watch-2.pgm 7.52738
watch-3.pgm 6.35416
watch-4.pgm 7.19325
watch-5.pgm 6.73333
watch-6.pgm 6.31228
watch-7.pgm 7.00735
watch-8.pgm 8.77378
watch-9.pgm 6.43456
