resultat image
spring-8.pgm 1.73483
spring-9.pgm 1.73483
stef-01.pgm 1.33451
stef-02.pgm 1.3551
stef-03.pgm 1.6166
stef-04.pgm 1.47364
stef-05.pgm 1.28604
stef-06.pgm 1.39651
stef-07.pgm 1.61932
stef-08.pgm 1.58599
stef-09.pgm 5.68708
stef-10.pgm 1.48968
stef-11.pgm 1.35158
stef-12.pgm 1.18489
stef-13.pgm 1.05307
stef-14.pgm 1.29494
stef-20.pgm 1.28884
teddy-01.pgm 0.733239
teddy-02.pgm 0.74572
teddy-03.pgm 0.732821
teddy-04.pgm 0.73261
teddy-05.pgm 0.731274
teddy-06.pgm 0.737905
teddy-07.pgm 0.741794
teddy-08.pgm 0.720661
teddy-09.pgm 0.732425
teddy-10.pgm 0.731525
teddy-11.pgm 0.72714
teddy-12.pgm 0.753107
teddy-13.pgm 0.740824
teddy-14.pgm 0.741335
teddy-20.pgm 0.745544
tree-10.pgm 1.0082
tree-11.pgm 1.01057
tree-12.pgm 1.29203
tree-13.pgm 0.905994
tree-14.pgm 0.934542
tree-1.pgm 0.927336
tree-20.pgm 1.03102
tree-2.pgm 0.937646
tree-3.pgm 1.03104
tree-4.pgm 0.986997
tree-5.pgm 1.10679
tree-6.pgm 1.56812
tree-7.pgm 1.31701
tree-8.pgm 1.03033
tree-9.pgm 0.895348
truck-01.pgm 0.82717
truck-02.pgm 0.861967
truck-03.pgm 0.835452
truck-04.pgm 0.833161
truck-05.pgm 0.819462
truck-06.pgm 0.879113
truck-07.pgm 0.85316
truck-08.pgm 0.848642
truck-09.pgm 0.875155
truck-10.pgm 0.838771
truck-11.pgm 0.845134
truck-12.pgm 0.855083
truck-13.pgm 0.883295
truck-14.pgm 0.871034
truck-20.pgm 0.850169
turtle-10.pgm 1.01176
turtle-11.pgm 1.01036
turtle-12.pgm 1.08838
turtle-13.pgm 1.01758
turtle-14.pgm 0.83162
turtle-1.pgm 1.00295
turtle-20.pgm 0.876639
turtle-2.pgm 1.05058
turtle-3.pgm 1.04826
turtle-4.pgm 0.934845
turtle-5.pgm 0.944262
turtle-6.pgm 1.03612
turtle-7.pgm 0.958321
turtle-8.pgm 0.962424
turtle-9.pgm 0.942537
watch-10.pgm 1.35836
watch-11.pgm 1.29063
watch-12.pgm 1.14921
watch-13.pgm 1.26585
watch-14.pgm 1.51694
watch-1.pgm 1.34143
watch-20.pgm 1.79512
watch-2.pgm 1.56508
watch-3.pgm 1.2551
watch-4.pgm 1.36095
watch-5.pgm 1.32312
watch-6.pgm 1.28695
watch-7.pgm 1.43089
watch-8.pgm 1.65904
watch-9.pgm 1.22907
