resultat image
spring-8.pgm 0.1904
spring-9.pgm 0.1904
stef-01.pgm 0.325713
stef-02.pgm 0.262392
stef-03.pgm 0.248625
stef-04.pgm 0.250763
stef-05.pgm 0.228228
stef-06.pgm 0.24639
stef-07.pgm 0.254342
stef-08.pgm 0.26492
stef-09.pgm 0.268972
stef-10.pgm 0.266867
stef-11.pgm 0.27978
stef-12.pgm 0.3515
stef-13.pgm 0.320424
stef-14.pgm 0.346339
stef-20.pgm 0.314865
teddy-01.pgm 0.425807
teddy-02.pgm 0.425424
teddy-03.pgm 0.422162
teddy-04.pgm 0.417029
teddy-05.pgm 0.410947
teddy-06.pgm 0.434595
teddy-07.pgm 0.436043
teddy-08.pgm 0.416741
teddy-09.pgm 0.451396
teddy-10.pgm 0.444294
teddy-11.pgm 0.426334
teddy-12.pgm 0.413789
teddy-13.pgm 0.447836
teddy-14.pgm 0.421328
teddy-20.pgm 0.437927
tree-10.pgm 0.528406
tree-11.pgm 0.392924
tree-12.pgm 0.33271
tree-13.pgm 0.431209
tree-14.pgm 0.429239
tree-1.pgm 0.432743
tree-20.pgm 0.359748
tree-2.pgm 0.414741
tree-3.pgm 0.413719
tree-4.pgm 0.399844
tree-5.pgm 0.400834
tree-6.pgm 0.295328
tree-7.pgm 0.351751
tree-8.pgm 0.335379
tree-9.pgm 0.361322
truck-01.pgm 0.458831
truck-02.pgm 0.419058
truck-03.pgm 0.461893
truck-04.pgm 0.43612
truck-05.pgm 0.439229
truck-06.pgm 0.429356
truck-07.pgm 0.460614
truck-08.pgm 0.409671
truck-09.pgm 0.442013
truck-10.pgm 0.422443
truck-11.pgm 0.466647
truck-12.pgm 0.433682
truck-13.pgm 0.447267
truck-14.pgm 0.431903
truck-20.pgm 0.407469
turtle-10.pgm 0.337869
turtle-11.pgm 0.388549
turtle-12.pgm 0.337397
turtle-13.pgm 0.355061
turtle-14.pgm 0.181382
turtle-1.pgm 0.414586
turtle-20.pgm 0.436319
turtle-2.pgm 0.345491
turtle-3.pgm 0.310056
turtle-4.pgm 0.379405
turtle-5.pgm 0.426095
turtle-6.pgm 0.451322
turtle-7.pgm 0.433489
turtle-8.pgm 0.391736
turtle-9.pgm 0.375262
watch-10.pgm 0.316897
watch-11.pgm 0.331485
watch-12.pgm 0.354299
watch-13.pgm 0.327308
watch-14.pgm 0.258496
watch-1.pgm 0.338412
watch-20.pgm 0.27855
watch-2.pgm 0.281755
watch-3.pgm 0.307028
watch-4.pgm 0.32402
watch-5.pgm 0.327149
watch-6.pgm 0.317884
watch-7.pgm 0.242469
watch-8.pgm 0.293391
watch-9.pgm 0.337048
