resultat image
spoon-8.pgm 0.70516
spoon-9.pgm 0.706659
spring-10.pgm 0.120308
spring-11.pgm 0.262783
spring-12.pgm 1.33132
spring-13.pgm 0.306098
spring-14.pgm 1.32236
spring-1.pgm 0.0928774
spring-20.pgm 0.420127
spring-2.pgm 1.08565
spring-3.pgm 1.13375
spring-4.pgm 0.249068
spring-5.pgm 0.0928774
spring-6.pgm 0.0943814
spring-7.pgm 1.09166
spring-8.pgm 0.432739
spring-9.pgm 0.432739
stef-01.pgm 0.27101
stef-02.pgm 0.158404
stef-03.pgm 0.139232
stef-04.pgm 0.104485
stef-05.pgm 0.150281
stef-06.pgm 0.229561
stef-07.pgm 0.154303
stef-08.pgm 0.142649
stef-09.pgm 0.203774
stef-10.pgm 0.501158
stef-11.pgm 0.426951
stef-12.pgm 0.155342
stef-13.pgm 0.225268
stef-14.pgm 0.300957
stef-20.pgm 0.223332
teddy-01.pgm 0.10944
teddy-02.pgm 0.119388
teddy-03.pgm 0.105325
teddy-04.pgm 0.11735
teddy-05.pgm 0.117315
teddy-06.pgm 0.116575
teddy-07.pgm 0.126609
teddy-08.pgm 0.122589
teddy-09.pgm 0.117335
teddy-10.pgm 0.120828
teddy-11.pgm 0.127549
teddy-12.pgm 0.130653
teddy-13.pgm 0.111097
teddy-14.pgm 0.123938
teddy-20.pgm 0.113189
tree-10.pgm 0.0679344
tree-11.pgm 0.068939
tree-12.pgm 0.440461
tree-13.pgm 0.115884
tree-14.pgm 0.0952543
tree-1.pgm 0.0260422
tree-20.pgm 0.0699511
tree-2.pgm 0.151366
tree-3.pgm 0.0730092
tree-4.pgm 0.051748
tree-5.pgm 0.296397
tree-6.pgm 0.25663
tree-7.pgm 0.147508
tree-8.pgm 0.0800316
tree-9.pgm 0.107068
truck-01.pgm 0.0727619
truck-02.pgm 0.204373
truck-03.pgm 0.178604
truck-04.pgm 0.21578
truck-05.pgm 0.176373
truck-06.pgm 0.141093
truck-07.pgm 0.209197
truck-08.pgm 0.191803
truck-09.pgm 0.210285
truck-10.pgm 0.220994
truck-11.pgm 0.153198
truck-12.pgm 0.17785
truck-13.pgm 0.154999
truck-14.pgm 0.187233
truck-20.pgm 0.216338
turtle-10.pgm 0.177805
turtle-11.pgm 0.184715
turtle-12.pgm 0.244729
turtle-13.pgm 0.241284
turtle-14.pgm 0.44469
turtle-1.pgm 0.0517995
turtle-20.pgm 0.0691073
turtle-2.pgm 0.17723
turtle-3.pgm 0.182628
turtle-4.pgm 0.191015
turtle-5.pgm 0.13387
turtle-6.pgm 0.0364723
turtle-7.pgm 0.089971
turtle-8.pgm 0.120602
turtle-9.pgm 0.193115
watch-10.pgm 0.0814009
watch-11.pgm 0.0144124
watch-12.pgm 0.00681345
watch-13.pgm 0.0458231
watch-14.pgm 0.151446
watch-1.pgm 0.258497
watch-20.pgm 0.100247
watch-2.pgm 0.104585
watch-3.pgm 0.173667
watch-4.pgm 0.132848
watch-5.pgm 0.172599
watch-6.pgm 0.278207
watch-7.pgm 0.0218558
watch-8.pgm 0.124121
watch-9.pgm 0.23759
