resultat image
stef-03.pgm 0.0764999
stef-04.pgm 0.127111
stef-05.pgm 0.0927877
stef-06.pgm 0.0290374
stef-07.pgm 0.0847808
stef-08.pgm 0.0815139
stef-09.pgm 0.105499
stef-10.pgm 0.129832
stef-11.pgm 0.107608
stef-12.pgm 0.128099
stef-13.pgm 0.114437
stef-14.pgm 0
stef-20.pgm 0.142242
teddy-01.pgm 0.304683
teddy-02.pgm 0.288234
teddy-03.pgm 0.299001
teddy-04.pgm 0.299837
teddy-05.pgm 0.303218
teddy-06.pgm 0.315842
teddy-07.pgm 0.299675
teddy-08.pgm 0.287373
teddy-09.pgm 0.303897
teddy-10.pgm 0.290682
teddy-11.pgm 0.293209
teddy-12.pgm 0.288322
teddy-13.pgm 0.291495
teddy-14.pgm 0.285187
teddy-20.pgm 0.284495
tree-10.pgm 0.368022
tree-11.pgm 0.256452
tree-12.pgm 0.282429
tree-13.pgm 0.351273
tree-14.pgm 0.334494
tree-1.pgm 0.36179
tree-20.pgm 0.284406
tree-2.pgm 0.290319
tree-3.pgm 0.324486
tree-4.pgm 0.328608
tree-5.pgm 0.312362
tree-6.pgm 0.16714
tree-7.pgm 0.26392
tree-8.pgm 0.24003
tree-9.pgm 0.276283
truck-01.pgm 0.325401
truck-02.pgm 0.331295
truck-03.pgm 0.314511
truck-04.pgm 0.292428
truck-05.pgm 0.336599
truck-06.pgm 0.299076
truck-07.pgm 0.31364
truck-08.pgm 0.337823
truck-09.pgm 0.281409
truck-10.pgm 0.328592
truck-11.pgm 0.326653
truck-12.pgm 0.320039
truck-13.pgm 0.303014
truck-14.pgm 0.349367
truck-20.pgm 0.321475
turtle-10.pgm 0.125032
turtle-11.pgm 0.123501
turtle-12.pgm 0.0737313
turtle-13.pgm 0.0498776
turtle-14.pgm 0.0643176
turtle-1.pgm 0.35205
turtle-20.pgm 0.358978
turtle-2.pgm 0.117023
turtle-3.pgm 0.117691
turtle-4.pgm 0.306358
turtle-5.pgm 0.303756
turtle-6.pgm 0.316188
turtle-7.pgm 0.308975
turtle-8.pgm 0.303861
turtle-9.pgm 0.192355
watch-10.pgm 0.27098
watch-11.pgm 0.312868
watch-12.pgm 0.339444
watch-13.pgm 0.296246
watch-14.pgm 0.151577
watch-1.pgm 0.18356
watch-20.pgm 0.214388
watch-2.pgm 0.1903
watch-3.pgm 0.264045
watch-4.pgm 0.248969
watch-5.pgm 0.228831
watch-6.pgm 0.170768
watch-7.pgm 0.220317
watch-8.pgm 0.206279
watch-9.pgm 0.229806
