resultat image
spring-6.pgm 0.239351
spring-7.pgm 0.325098
spring-8.pgm 0.32704
spring-9.pgm 0.32704
stef-01.pgm 0.284895
stef-02.pgm 0.253247
stef-03.pgm 0.293572
stef-04.pgm 0.289183
stef-05.pgm 0.292493
stef-06.pgm 0.240055
stef-07.pgm 0.292049
stef-08.pgm 0.304163
stef-09.pgm 0.339661
stef-10.pgm 0.350953
stef-11.pgm 0.239425
stef-12.pgm 0.272939
stef-13.pgm 0.305675
stef-14.pgm 0.226224
stef-20.pgm 0.276405
teddy-01.pgm 0.184031
teddy-02.pgm 0.168235
teddy-03.pgm 0.180415
teddy-04.pgm 0.173773
teddy-05.pgm 0.183473
teddy-06.pgm 0.178777
teddy-07.pgm 0.179577
teddy-08.pgm 0.173763
teddy-09.pgm 0.185575
teddy-10.pgm 0.180975
teddy-11.pgm 0.176776
teddy-12.pgm 0.170527
teddy-13.pgm 0.158743
teddy-14.pgm 0.166931
teddy-20.pgm 0.181284
tree-10.pgm 0.159266
tree-11.pgm 0.166047
tree-12.pgm 0.235762
tree-13.pgm 0.123344
tree-14.pgm 0.182103
tree-1.pgm 0.189045
tree-20.pgm 0.183081
tree-2.pgm 0.150653
tree-3.pgm 0.195686
tree-4.pgm 0.221273
tree-5.pgm 0.237625
tree-6.pgm 0.182431
tree-7.pgm 0.169356
tree-8.pgm 0.188029
tree-9.pgm 0.196322
truck-01.pgm 0.156075
truck-02.pgm 0.185631
truck-03.pgm 0.303496
truck-04.pgm 0.278692
truck-05.pgm 0.168714
truck-06.pgm 0.273921
truck-07.pgm 0.195329
truck-08.pgm 0.285084
truck-09.pgm 0.297375
truck-10.pgm 0.289065
truck-11.pgm 0.17533
truck-12.pgm 0.279204
truck-13.pgm 0.190619
truck-14.pgm 0.306589
truck-20.pgm 0.274691
turtle-10.pgm 0.196413
turtle-11.pgm 0.195312
turtle-12.pgm 0.257176
turtle-13.pgm 0.263371
turtle-14.pgm 0.180902
turtle-1.pgm 0.221699
turtle-20.pgm 0.235734
turtle-2.pgm 0.261457
turtle-3.pgm 0.261498
turtle-4.pgm 0.251859
turtle-5.pgm 0.247512
turtle-6.pgm 0.174928
turtle-7.pgm 0.210522
turtle-8.pgm 0.208613
turtle-9.pgm 0.177664
watch-10.pgm 0.235627
watch-11.pgm 0.222047
watch-12.pgm 0.212004
watch-13.pgm 0.219931
watch-14.pgm 0.246665
watch-1.pgm 0.263497
watch-20.pgm 0.252917
watch-2.pgm 0.248993
watch-3.pgm 0.232122
watch-4.pgm 0.238924
watch-5.pgm 0.243478
watch-6.pgm 0.264416
watch-7.pgm 0.331104
watch-8.pgm 0.249194
watch-9.pgm 0.257637
