resultat image
spring-7.pgm 0.0982538
spring-8.pgm 0.186661
spring-9.pgm 0.186661
stef-01.pgm 0.275604
stef-02.pgm 0.233383
stef-03.pgm 0.213824
stef-04.pgm 0.198246
stef-05.pgm 0.20748
stef-06.pgm 0.205325
stef-07.pgm 0.225308
stef-08.pgm 0.224163
stef-09.pgm 0.22853
stef-10.pgm 0.226742
stef-11.pgm 0.232791
stef-12.pgm 0.267261
stef-13.pgm 0.275601
stef-14.pgm 0.288498
stef-20.pgm 0.25145
teddy-01.pgm 0.37592
teddy-02.pgm 0.372077
teddy-03.pgm 0.364357
teddy-04.pgm 0.361894
teddy-05.pgm 0.362568
teddy-06.pgm 0.372185
teddy-07.pgm 0.371798
teddy-08.pgm 0.355216
teddy-09.pgm 0.387382
teddy-10.pgm 0.368597
teddy-11.pgm 0.371158
teddy-12.pgm 0.365311
teddy-13.pgm 0.370301
teddy-14.pgm 0.366416
teddy-20.pgm 0.360939
tree-10.pgm 0.42493
tree-11.pgm 0.291646
tree-12.pgm 0.303827
tree-13.pgm 0.389018
tree-14.pgm 0.365598
tree-1.pgm 0.375586
tree-20.pgm 0.306543
tree-2.pgm 0.345208
tree-3.pgm 0.332598
tree-4.pgm 0.350043
tree-5.pgm 0.364003
tree-6.pgm 0.267756
tree-7.pgm 0.327292
tree-8.pgm 0.269233
tree-9.pgm 0.296762
truck-01.pgm 0.363381
truck-02.pgm 0.350957
truck-03.pgm 0.373626
truck-04.pgm 0.366756
truck-05.pgm 0.382255
truck-06.pgm 0.3648
truck-07.pgm 0.351696
truck-08.pgm 0.363847
truck-09.pgm 0.371297
truck-10.pgm 0.363312
truck-11.pgm 0.384807
truck-12.pgm 0.363449
truck-13.pgm 0.361372
truck-14.pgm 0.381574
truck-20.pgm 0.33597
turtle-10.pgm 0.298504
turtle-11.pgm 0.297333
turtle-12.pgm 0.295004
turtle-13.pgm 0.280108
turtle-14.pgm 0.14807
turtle-1.pgm 0.396588
turtle-20.pgm 0.407634
turtle-2.pgm 0.278769
turtle-3.pgm 0.276898
turtle-4.pgm 0.375062
turtle-5.pgm 0.371403
turtle-6.pgm 0.352494
turtle-7.pgm 0.365729
turtle-8.pgm 0.358695
turtle-9.pgm 0.314561
watch-10.pgm 0.303592
watch-11.pgm 0.318135
watch-12.pgm 0.340741
watch-13.pgm 0.314761
watch-14.pgm 0.238334
watch-1.pgm 0.314463
watch-20.pgm 0.268953
watch-2.pgm 0.264111
watch-3.pgm 0.307028
watch-4.pgm 0.304579
watch-5.pgm 0.326066
watch-6.pgm 0.312259
watch-7.pgm 0.240185
watch-8.pgm 0.271717
watch-9.pgm 0.324
